subid,gender,condition,error,trial
51,2,1,2,42
52,2,1,1,1
52,2,1,1,2
52,2,1,6,3
52,2,1,2,4
52,2,1,1,5
52,2,1,3,6
52,2,1,2,7
52,2,1,4,8
52,2,1,6,9
52,2,1,6,10
52,2,1,5,11
52,2,1,1,12
52,2,1,3,13
52,2,1,5,14
52,2,1,1,15
52,2,1,2,16
52,2,1,2,17
52,2,1,3,18
52,2,1,3,19
52,2,1,0,20
52,2,1,5,21
52,2,1,4,22
52,2,1,1,23
52,2,1,0,24
52,2,1,3,25
52,2,1,1,26
52,2,1,1,27
52,2,1,1,28
52,2,1,1,29
52,2,1,1,30
52,2,1,5,31
52,2,1,2,32
52,2,1,0,33
52,2,1,0,34
52,2,1,1,35
52,2,1,1,36
52,2,1,4,37
52,2,1,2,38
52,2,1,1,39
52,2,1,0,40
52,2,1,4,41
52,2,1,1,42
53,2,1,1,1
53,2,1,5,2
53,2,1,6,3
53,2,1,6,4
53,2,1,1,5
53,2,1,2,6
53,2,1,3,7
53,2,1,0,8
53,2,1,1,9
53,2,1,3,10
53,2,1,3,11
53,2,1,1,12
53,2,1,6,13
53,2,1,4,14
53,2,1,3,15
53,2,1,2,16
53,2,1,5,17
53,2,1,3,18
53,2,1,6,19
53,2,1,1,20
53,2,1,4,21
53,2,1,1,22
53,2,1,3,23
53,2,1,6,24
53,2,1,7,25
53,2,1,6,26
53,2,1,2,27
53,2,1,1,28
53,2,1,2,29
53,2,1,6,30
53,2,1,1,31
53,2,1,5,32
53,2,1,7,33
53,2,1,1,34
53,2,1,4,35
53,2,1,1,36
53,2,1,0,37
53,2,1,2,38
53,2,1,2,39
53,2,1,0,40
53,2,1,4,41
53,2,1,5,42
54,2,1,4,1
54,2,1,0,2
54,2,1,2,3
54,2,1,3,4
54,2,1,1,5
54,2,1,2,6
54,2,1,0,7
54,2,1,0,8
54,2,1,3,9
54,2,1,1,10
54,2,1,0,11
54,2,1,1,12
54,2,1,6,13
54,2,1,3,14
54,2,1,1,15
54,2,1,2,16
54,2,1,1,17
54,2,1,1,18
54,2,1,1,19
54,2,1,1,20
54,2,1,2,21
54,2,1,3,22
54,2,1,4,23
54,2,1,3,24
54,2,1,0,25
54,2,1,4,26
54,2,1,3,27
54,2,1,1,28
54,2,1,0,29
54,2,1,0,30
54,2,1,0,31
54,2,1,2,32
54,2,1,0,33
54,2,1,1,34
54,2,1,2,35
54,2,1,2,36
54,2,1,1,37
54,2,1,2,38
54,2,1,3,39
54,2,1,5,40
54,2,1,1,41
54,2,1,1,42
55,2,1,1,1
55,2,1,1,2
55,2,1,6,3
55,2,1,2,4
55,2,1,0,5
55,2,1,1,6
55,2,1,4,7
55,2,1,0,8
55,2,1,6,9
55,2,1,6,10
55,2,1,2,11
55,2,1,1,12
55,2,1,0,13
55,2,1,1,14
55,2,1,1,15
55,2,1,5,16
55,2,1,2,17
55,2,1,0,18
55,2,1,3,19
55,2,1,0,20
55,2,1,4,21
55,2,1,0,22
55,2,1,1,23
55,2,1,2,24
55,2,1,2,25
55,2,1,0,26
55,2,1,2,27
55,2,1,1,28
55,2,1,3,29
55,2,1,1,30
55,2,1,2,31
55,2,1,0,32
55,2,1,1,33
55,2,1,3,34
55,2,1,1,35
55,2,1,4,36
55,2,1,1,37
55,2,1,1,38
55,2,1,3,39
55,2,1,1,40
55,2,1,1,41
55,2,1,1,42
56,2,1,4,1
56,2,1,4,2
56,2,1,3,3
56,2,1,1,4
56,2,1,2,5
56,2,1,4,6
56,2,1,1,7
56,2,1,6,8
56,2,1,1,9
56,2,1,4,10
56,2,1,4,11
56,2,1,1,12
56,2,1,3,13
56,2,1,4,14
56,2,1,1,15
56,2,1,1,16
56,2,1,1,17
56,2,1,4,18
56,2,1,0,19
56,2,1,1,20
56,2,1,4,21
56,2,1,3,22
56,2,1,6,23
56,2,1,3,24
56,2,1,4,25
56,2,1,4,26
56,2,1,4,27
56,2,1,1,28
56,2,1,2,29
56,2,1,1,30
56,2,1,5,31
56,2,1,3,32
56,2,1,3,33
56,2,1,1,34
56,2,1,1,35
56,2,1,1,36
56,2,1,2,37
56,2,1,1,38
56,2,1,4,39
56,2,1,6,40
56,2,1,2,41
56,2,1,1,42
57,2,1,3,1
57,2,1,3,2
57,2,1,2,3
57,2,1,2,4
57,2,1,9,5
57,2,1,0,6
57,2,1,7,7
57,2,1,1,8
57,2,1,4,9
57,2,1,1,10
57,2,1,5,11
57,2,1,0,12
57,2,1,2,13
57,2,1,2,14
57,2,1,7,15
57,2,1,1,16
57,2,1,1,17
57,2,1,0,18
57,2,1,2,19
57,2,1,5,20
57,2,1,2,21
57,2,1,5,22
57,2,1,5,23
57,2,1,2,24
57,2,1,3,25
57,2,1,3,26
57,2,1,2,27
57,2,1,1,28
57,2,1,3,29
57,2,1,2,30
57,2,1,0,31
57,2,1,1,32
57,2,1,1,33
57,2,1,0,34
57,2,1,2,35
57,2,1,1,36
57,2,1,0,37
57,2,1,1,38
57,2,1,2,39
57,2,1,0,40
57,2,1,0,41
57,2,1,1,42
58,2,1,1,1
58,2,1,2,2
58,2,1,3,3
58,2,1,1,4
58,2,1,4,5
58,2,1,8,6
58,2,1,2,7
58,2,1,0,8
58,2,1,2,9
58,2,1,2,10
58,2,1,0,11
58,2,1,0,12
58,2,1,0,13
58,2,1,3,14
58,2,1,3,15
58,2,1,0,16
58,2,1,2,17
58,2,1,2,18
58,2,1,4,19
58,2,1,5,20
58,2,1,1,21
58,2,1,2,22
58,2,1,4,23
58,2,1,0,24
58,2,1,3,25
58,2,1,1,26
58,2,1,2,27
58,2,1,3,28
58,2,1,1,29
58,2,1,3,30
58,2,1,2,31
58,2,1,3,32
58,2,1,3,33
58,2,1,2,34
58,2,1,1,35
58,2,1,1,36
58,2,1,8,37
58,2,1,1,38
58,2,1,3,39
58,2,1,1,40
58,2,1,2,41
58,2,1,2,42
59,2,1,0,1
59,2,1,4,2
59,2,1,1,3
59,2,1,0,4
59,2,1,4,5
59,2,1,7,6
59,2,1,3,7
59,2,1,5,8
59,2,1,1,9
59,2,1,1,10
59,2,1,2,11
59,2,1,2,12
59,2,1,1,13
59,2,1,2,14
59,2,1,2,15
59,2,1,3,16
59,2,1,2,17
59,2,1,1,18
59,2,1,6,19
59,2,1,0,20
59,2,1,3,21
59,2,1,0,22
59,2,1,1,23
59,2,1,2,24
59,2,1,2,25
59,2,1,3,26
59,2,1,4,27
59,2,1,2,28
59,2,1,1,29
59,2,1,3,30
59,2,1,1,31
59,2,1,1,32
59,2,1,1,33
59,2,1,3,34
59,2,1,1,35
59,2,1,1,36
59,2,1,0,37
59,2,1,1,38
59,2,1,5,39
59,2,1,1,40
59,2,1,0,41
59,2,1,3,42
60,2,1,2,1
60,2,1,2,2
60,2,1,2,3
60,2,1,3,4
60,2,1,2,5
60,2,1,1,6
60,2,1,5,7
60,2,1,1,8
60,2,1,5,9
60,2,1,2,10
60,2,1,6,11
60,2,1,0,12
60,2,1,3,13
60,2,1,1,14
60,2,1,1,15
60,2,1,2,16
60,2,1,0,17
60,2,1,0,18
60,2,1,0,19
60,2,1,0,20
60,2,1,2,21
60,2,1,5,22
60,2,1,1,23
60,2,1,1,24
60,2,1,0,25
60,2,1,2,26
60,2,1,1,27
60,2,1,1,28
60,2,1,1,29
60,2,1,3,30
60,2,1,2,31
60,2,1,1,32
60,2,1,1,33
60,2,1,0,34
60,2,1,1,35
60,2,1,2,36
60,2,1,0,37
60,2,1,5,38
60,2,1,0,39
60,2,1,0,40
60,2,1,8,41
60,2,1,0,42
61,1,1,2,1
61,1,1,5,2
61,1,1,0,3
61,1,1,6,4
61,1,1,1,5
61,1,1,5,6
61,1,1,2,7
61,1,1,1,8
61,1,1,0,9
61,1,1,2,10
61,1,1,4,11
61,1,1,1,12
61,1,1,1,13
61,1,1,2,14
61,1,1,5,15
61,1,1,4,16
61,1,1,2,17
61,1,1,2,18
61,1,1,2,19
61,1,1,3,20
61,1,1,5,21
61,1,1,0,22
61,1,1,2,23
61,1,1,1,24
61,1,1,3,25
61,1,1,2,26
61,1,1,2,27
61,1,1,3,28
61,1,1,0,29
61,1,1,2,30
61,1,1,1,31
61,1,1,1,32
61,1,1,2,33
61,1,1,0,34
61,1,1,1,35
61,1,1,3,36
61,1,1,0,37
61,1,1,2,38
61,1,1,1,39
61,1,1,2,40
61,1,1,2,41
61,1,1,0,42
62,2,1,1,1
62,2,1,1,2
62,2,1,3,3
62,2,1,4,4
62,2,1,3,5
62,2,1,4,6
62,2,1,5,7
62,2,1,2,8
62,2,1,4,9
62,2,1,1,10
62,2,1,1,11
62,2,1,0,12
62,2,1,2,13
62,2,1,3,14
62,2,1,3,15
62,2,1,1,16
62,2,1,2,17
62,2,1,0,18
62,2,1,0,19
62,2,1,1,20
62,2,1,1,21
62,2,1,0,22
62,2,1,1,23
62,2,1,1,24
62,2,1,5,25
62,2,1,2,26
62,2,1,1,27
62,2,1,5,28
62,2,1,5,29
62,2,1,1,30
62,2,1,1,31
62,2,1,1,32
62,2,1,2,33
62,2,1,1,34
62,2,1,0,35
62,2,1,1,36
62,2,1,1,37
62,2,1,2,38
62,2,1,0,39
62,2,1,1,40
62,2,1,3,41
62,2,1,2,42
63,1,1,1,1
63,1,1,5,2
63,1,1,3,3
63,1,1,2,4
63,1,1,3,5
63,1,1,2,6
63,1,1,0,7
63,1,1,5,8
63,1,1,0,9
63,1,1,1,10
63,1,1,3,11
63,1,1,3,12
63,1,1,1,13
63,1,1,1,14
63,1,1,2,15
63,1,1,2,16
63,1,1,0,17
63,1,1,2,18
63,1,1,2,19
63,1,1,4,20
63,1,1,2,21
63,1,1,1,22
63,1,1,1,23
63,1,1,0,24
63,1,1,3,25
63,1,1,2,26
63,1,1,8,27
63,1,1,0,28
63,1,1,1,29
63,1,1,0,30
63,1,1,2,31
63,1,1,1,32
63,1,1,0,33
63,1,1,0,34
63,1,1,2,35
63,1,1,0,36
63,1,1,1,37
63,1,1,2,38
63,1,1,2,39
63,1,1,2,40
63,1,1,1,41
63,1,1,3,42
64,2,1,0,1
64,2,1,9,2
64,2,1,1,3
64,2,1,1,4
64,2,1,1,5
64,2,1,1,6
64,2,1,0,7
64,2,1,1,8
64,2,1,1,9
64,2,1,1,10
64,2,1,2,11
64,2,1,0,12
64,2,1,3,13
64,2,1,6,14
64,2,1,3,15
64,2,1,2,16
64,2,1,3,17
64,2,1,1,18
64,2,1,0,19
64,2,1,2,20
64,2,1,1,21
64,2,1,0,22
64,2,1,0,23
64,2,1,1,24
64,2,1,0,25
64,2,1,0,26
64,2,1,3,27
64,2,1,0,28
64,2,1,5,29
64,2,1,0,30
64,2,1,1,31
64,2,1,4,32
64,2,1,1,33
64,2,1,1,34
64,2,1,2,35
64,2,1,1,36
64,2,1,2,37
64,2,1,4,38
64,2,1,0,39
64,2,1,1,40
64,2,1,0,41
64,2,1,2,42
65,1,1,0,1
65,1,1,3,2
65,1,1,8,3
65,1,1,5,4
65,1,1,5,5
65,1,1,1,6
65,1,1,6,7
65,1,1,1,8
65,1,1,1,9
65,1,1,3,10
65,1,1,5,11
65,1,1,5,12
65,1,1,3,13
65,1,1,1,14
65,1,1,0,15
65,1,1,1,16
65,1,1,1,17
65,1,1,5,18
65,1,1,1,19
65,1,1,2,20
65,1,1,2,21
65,1,1,4,22
65,1,1,6,23
65,1,1,3,24
65,1,1,0,25
65,1,1,1,26
65,1,1,1,27
65,1,1,0,28
65,1,1,0,29
65,1,1,0,30
65,1,1,6,31
65,1,1,2,32
65,1,1,1,33
65,1,1,2,34
65,1,1,0,35
65,1,1,0,36
65,1,1,0,37
65,1,1,0,38
65,1,1,1,39
65,1,1,2,40
65,1,1,2,41
65,1,1,1,42
66,2,1,3,1
66,2,1,4,2
66,2,1,4,3
66,2,1,5,4
66,2,1,1,5
66,2,1,1,6
66,2,1,8,7
66,2,1,0,8
66,2,1,5,9
66,2,1,1,10
66,2,1,4,11
66,2,1,1,12
66,2,1,1,13
66,2,1,3,14
66,2,1,1,15
66,2,1,1,16
66,2,1,3,17
66,2,1,1,18
66,2,1,0,19
66,2,1,1,20
66,2,1,2,21
66,2,1,4,22
66,2,1,2,23
66,2,1,1,24
66,2,1,2,25
66,2,1,5,26
66,2,1,0,27
66,2,1,0,28
66,2,1,2,29
66,2,1,5,30
66,2,1,1,31
66,2,1,2,32
66,2,1,1,33
66,2,1,2,34
66,2,1,4,35
66,2,1,3,36
66,2,1,2,37
66,2,1,3,38
66,2,1,0,39
66,2,1,1,40
66,2,1,4,41
66,2,1,0,42
67,2,1,10,1
67,2,1,6,2
67,2,1,1,3
67,2,1,3,4
67,2,1,5,5
67,2,1,2,6
67,2,1,3,7
67,2,1,2,8
67,2,1,2,9
67,2,1,8,10
67,2,1,1,11
67,2,1,1,12
67,2,1,1,13
67,2,1,1,14
67,2,1,7,15
67,2,1,0,16
67,2,1,3,17
67,2,1,2,18
67,2,1,1,19
67,2,1,3,20
67,2,1,1,21
67,2,1,1,22
67,2,1,1,23
67,2,1,2,24
67,2,1,0,25
67,2,1,0,26
67,2,1,3,27
67,2,1,1,28
67,2,1,3,29
67,2,1,1,30
67,2,1,1,31
67,2,1,2,32
67,2,1,1,33
67,2,1,1,34
67,2,1,1,35
67,2,1,1,36
67,2,1,0,37
67,2,1,1,38
67,2,1,1,39
67,2,1,2,40
67,2,1,0,41
67,2,1,2,42
68,1,1,5,1
68,1,1,1,2
68,1,1,1,3
68,1,1,2,4
68,1,1,3,5
68,1,1,2,6
68,1,1,1,7
68,1,1,5,8
68,1,1,3,9
68,1,1,4,10
68,1,1,3,11
68,1,1,1,12
68,1,1,1,13
68,1,1,1,14
68,1,1,0,15
68,1,1,1,16
68,1,1,0,17
68,1,1,1,18
68,1,1,5,19
68,1,1,5,20
68,1,1,1,21
68,1,1,1,22
68,1,1,6,23
68,1,1,5,24
68,1,1,3,25
68,1,1,1,26
68,1,1,5,27
68,1,1,4,28
68,1,1,4,29
68,1,1,1,30
68,1,1,0,31
68,1,1,1,32
68,1,1,0,33
68,1,1,3,34
68,1,1,3,35
68,1,1,4,36
68,1,1,2,37
68,1,1,2,38
68,1,1,5,39
68,1,1,0,40
68,1,1,2,41
68,1,1,0,42
69,2,1,6,1
69,2,1,3,2
69,2,1,6,3
69,2,1,4,4
69,2,1,1,5
69,2,1,2,6
69,2,1,1,7
69,2,1,3,8
69,2,1,5,9
69,2,1,3,10
69,2,1,3,11
69,2,1,1,12
69,2,1,5,13
69,2,1,1,14
69,2,1,1,15
69,2,1,3,16
69,2,1,8,17
69,2,1,6,18
69,2,1,0,19
69,2,1,2,20
69,2,1,1,21
69,2,1,7,22
69,2,1,4,23
69,2,1,1,24
69,2,1,1,25
69,2,1,1,26
69,2,1,2,27
69,2,1,9,28
69,2,1,4,29
69,2,1,0,30
69,2,1,5,31
69,2,1,0,32
69,2,1,0,33
69,2,1,4,34
69,2,1,4,35
69,2,1,7,36
69,2,1,1,37
69,2,1,1,38
69,2,1,0,39
69,2,1,1,40
69,2,1,1,41
69,2,1,1,42
70,3,1,1,1
70,3,1,6,2
70,3,1,7,3
70,3,1,5,4
70,3,1,2,5
70,3,1,1,6
70,3,1,5,7
70,3,1,1,8
70,3,1,1,9
70,3,1,0,10
70,3,1,4,11
70,3,1,1,12
70,3,1,0,13
70,3,1,2,14
70,3,1,4,15
70,3,1,1,16
70,3,1,2,17
70,3,1,1,18
70,3,1,0,19
70,3,1,3,20
70,3,1,7,21
70,3,1,0,22
70,3,1,1,23
70,3,1,0,24
70,3,1,4,25
70,3,1,2,26
70,3,1,0,27
70,3,1,2,28
70,3,1,1,29
70,3,1,3,30
70,3,1,1,31
70,3,1,0,32
70,3,1,2,33
70,3,1,0,34
70,3,1,0,35
70,3,1,1,36
70,3,1,3,37
70,3,1,2,38
70,3,1,0,39
70,3,1,3,40
70,3,1,0,41
70,3,1,3,42
71,2,1,4,1
71,2,1,6,2
71,2,1,4,3
71,2,1,2,4
71,2,1,1,5
71,2,1,2,6
71,2,1,1,7
71,2,1,1,8
71,2,1,1,9
71,2,1,3,10
71,2,1,0,11
71,2,1,5,12
71,2,1,2,13
71,2,1,4,14
71,2,1,1,15
71,2,1,1,16
71,2,1,2,17
71,2,1,0,18
71,2,1,0,19
71,2,1,2,20
71,2,1,3,21
71,2,1,1,22
71,2,1,1,23
71,2,1,4,24
71,2,1,5,25
71,2,1,0,26
71,2,1,3,27
71,2,1,1,28
71,2,1,3,29
71,2,1,2,30
71,2,1,0,31
71,2,1,5,32
71,2,1,2,33
71,2,1,0,34
71,2,1,5,35
71,2,1,2,36
71,2,1,4,37
71,2,1,2,38
71,2,1,0,39
71,2,1,3,40
71,2,1,2,41
71,2,1,4,42
72,2,1,1,1
72,2,1,3,2
72,2,1,5,3
72,2,1,2,4
72,2,1,1,5
72,2,1,3,6
72,2,1,0,7
72,2,1,6,8
72,2,1,0,9
72,2,1,1,10
72,2,1,4,11
72,2,1,1,12
72,2,1,4,13
72,2,1,3,14
72,2,1,1,15
72,2,1,1,16
72,2,1,0,17
72,2,1,1,18
72,2,1,0,19
72,2,1,1,20
72,2,1,1,21
72,2,1,2,22
72,2,1,2,23
72,2,1,1,24
72,2,1,2,25
72,2,1,3,26
72,2,1,0,27
72,2,1,0,28
72,2,1,1,29
72,2,1,1,30
72,2,1,4,31
72,2,1,1,32
72,2,1,0,33
72,2,1,1,34
72,2,1,1,35
72,2,1,2,36
72,2,1,1,37
72,2,1,1,38
72,2,1,1,39
72,2,1,2,40
72,2,1,4,41
72,2,1,5,42
73,1,1,2,1
73,1,1,5,2
73,1,1,3,3
73,1,1,2,4
73,1,1,1,5
73,1,1,0,6
73,1,1,1,7
73,1,1,1,8
73,1,1,0,9
73,1,1,3,10
73,1,1,3,11
73,1,1,1,12
73,1,1,6,13
73,1,1,1,14
73,1,1,4,15
73,1,1,2,16
73,1,1,0,17
73,1,1,2,18
73,1,1,1,19
73,1,1,3,20
73,1,1,0,21
73,1,1,2,22
73,1,1,2,23
73,1,1,1,24
73,1,1,1,25
73,1,1,3,26
73,1,1,0,27
73,1,1,2,28
73,1,1,2,29
73,1,1,1,30
73,1,1,3,31
73,1,1,0,32
73,1,1,2,33
73,1,1,0,34
73,1,1,1,35
73,1,1,2,36
73,1,1,3,37
73,1,1,4,38
73,1,1,1,39
73,1,1,0,40
73,1,1,3,41
73,1,1,1,42
74,1,1,3,1
74,1,1,3,2
74,1,1,1,3
74,1,1,1,4
74,1,1,2,5
74,1,1,5,6
74,1,1,5,7
74,1,1,4,8
74,1,1,3,9
74,1,1,0,10
74,1,1,3,11
74,1,1,3,12
74,1,1,0,13
74,1,1,2,14
74,1,1,0,15
74,1,1,0,16
74,1,1,0,17
74,1,1,2,18
74,1,1,3,19
74,1,1,1,20
74,1,1,1,21
74,1,1,5,22
74,1,1,6,23
74,1,1,0,24
74,1,1,0,25
74,1,1,4,26
74,1,1,1,27
74,1,1,6,28
74,1,1,1,29
74,1,1,1,30
74,1,1,3,31
74,1,1,4,32
74,1,1,2,33
74,1,1,1,34
74,1,1,4,35
74,1,1,5,36
74,1,1,1,37
74,1,1,1,38
74,1,1,1,39
74,1,1,3,40
74,1,1,0,41
74,1,1,0,42
75,2,1,1,1
75,2,1,4,2
75,2,1,3,3
75,2,1,2,4
75,2,1,2,5
75,2,1,0,6
75,2,1,1,7
75,2,1,4,8
75,2,1,5,9
75,2,1,2,10
75,2,1,5,11
75,2,1,3,12
75,2,1,2,13
75,2,1,1,14
75,2,1,0,15
75,2,1,1,16
75,2,1,7,17
75,2,1,4,18
75,2,1,4,19
75,2,1,1,20
75,2,1,2,21
75,2,1,2,22
75,2,1,2,23
75,2,1,1,24
75,2,1,1,25
75,2,1,1,26
75,2,1,0,27
75,2,1,1,28
75,2,1,0,29
75,2,1,0,30
75,2,1,1,31
75,2,1,4,32
75,2,1,1,33
75,2,1,5,34
75,2,1,1,35
75,2,1,4,36
75,2,1,2,37
75,2,1,5,38
75,2,1,4,39
75,2,1,1,40
75,2,1,1,41
75,2,1,2,42
76,2,1,4,1
76,2,1,2,2
76,2,1,2,3
76,2,1,2,4
76,2,1,4,5
76,2,1,1,6
76,2,1,4,7
76,2,1,5,8
76,2,1,1,9
76,2,1,4,10
76,2,1,2,11
76,2,1,2,12
76,2,1,1,13
76,2,1,2,14
76,2,1,0,15
76,2,1,1,16
76,2,1,1,17
76,2,1,1,18
76,2,1,6,19
76,2,1,0,20
76,2,1,1,21
76,2,1,0,22
76,2,1,2,23
76,2,1,5,24
76,2,1,1,25
76,2,1,1,26
76,2,1,2,27
76,2,1,4,28
76,2,1,0,29
76,2,1,4,30
76,2,1,1,31
76,2,1,1,32
76,2,1,2,33
76,2,1,0,34
76,2,1,3,35
76,2,1,1,36
76,2,1,1,37
76,2,1,3,38
76,2,1,2,39
76,2,1,3,40
76,2,1,2,41
76,2,1,2,42
77,3,1,8,1
77,3,1,1,2
77,3,1,4,3
77,3,1,1,4
77,3,1,2,5
77,3,1,3,6
77,3,1,4,7
77,3,1,1,8
77,3,1,1,9
77,3,1,2,10
77,3,1,1,11
77,3,1,5,12
77,3,1,6,13
77,3,1,5,14
77,3,1,5,15
77,3,1,3,16
77,3,1,3,17
77,3,1,5,18
77,3,1,1,19
77,3,1,3,20
77,3,1,1,21
77,3,1,0,22
77,3,1,2,23
77,3,1,2,24
77,3,1,2,25
77,3,1,0,26
77,3,1,5,27
77,3,1,4,28
77,3,1,1,29
77,3,1,0,30
77,3,1,4,31
77,3,1,3,32
77,3,1,0,33
77,3,1,1,34
77,3,1,1,35
77,3,1,2,36
77,3,1,6,37
77,3,1,3,38
77,3,1,2,39
77,3,1,2,40
77,3,1,1,41
77,3,1,3,42
78,2,1,2,1
78,2,1,1,2
78,2,1,6,3
78,2,1,0,4
78,2,1,3,5
78,2,1,3,6
78,2,1,2,7
78,2,1,2,8
78,2,1,6,9
78,2,1,4,10
78,2,1,1,11
78,2,1,2,12
78,2,1,0,13
78,2,1,1,14
78,2,1,1,15
78,2,1,5,16
78,2,1,5,17
78,2,1,2,18
78,2,1,1,19
78,2,1,2,20
78,2,1,1,21
78,2,1,0,22
78,2,1,3,23
78,2,1,1,24
78,2,1,2,25
78,2,1,4,26
78,2,1,3,27
78,2,1,0,28
78,2,1,1,29
78,2,1,0,30
78,2,1,1,31
78,2,1,1,32
78,2,1,3,33
78,2,1,1,34
78,2,1,0,35
78,2,1,2,36
78,2,1,2,37
78,2,1,4,38
78,2,1,4,39
78,2,1,2,40
78,2,1,1,41
78,2,1,2,42
79,1,1,4,1
79,1,1,7,2
79,1,1,0,3
79,1,1,1,4
79,1,1,3,5
79,1,1,0,6
79,1,1,1,7
79,1,1,2,8
79,1,1,1,9
79,1,1,1,10
79,1,1,0,11
79,1,1,3,12
79,1,1,0,13
79,1,1,2,14
79,1,1,1,15
79,1,1,3,16
79,1,1,0,17
79,1,1,2,18
79,1,1,0,19
79,1,1,1,20
79,1,1,1,21
79,1,1,2,22
79,1,1,0,23
79,1,1,2,24
79,1,1,2,25
79,1,1,2,26
79,1,1,4,27
79,1,1,2,28
79,1,1,3,29
79,1,1,3,30
79,1,1,1,31
79,1,1,2,32
79,1,1,0,33
79,1,1,1,34
79,1,1,1,35
79,1,1,0,36
79,1,1,1,37
79,1,1,1,38
79,1,1,5,39
79,1,1,0,40
79,1,1,2,41
79,1,1,0,42
80,2,1,0,1
80,2,1,7,2
80,2,1,3,3
80,2,1,3,4
80,2,1,3,5
80,2,1,6,6
80,2,1,8,7
80,2,1,1,8
80,2,1,1,9
80,2,1,4,10
80,2,1,1,11
80,2,1,4,12
80,2,1,0,13
80,2,1,5,14
80,2,1,5,15
80,2,1,1,16
80,2,1,8,17
80,2,1,7,18
80,2,1,5,19
80,2,1,1,20
80,2,1,0,21
80,2,1,5,22
80,2,1,0,23
80,2,1,0,24
80,2,1,3,25
80,2,1,1,26
80,2,1,3,27
80,2,1,3,28
80,2,1,6,29
80,2,1,6,30
80,2,1,2,31
80,2,1,0,32
80,2,1,2,33
80,2,1,7,34
80,2,1,7,35
80,2,1,1,36
80,2,1,0,37
80,2,1,4,38
80,2,1,6,39
80,2,1,3,40
80,2,1,4,41
80,2,1,1,42
81,1,1,0,1
81,1,1,4,2
81,1,1,4,3
81,1,1,3,4
81,1,1,3,5
81,1,1,1,6
81,1,1,3,7
81,1,1,2,8
81,1,1,2,9
81,1,1,2,10
81,1,1,8,11
81,1,1,1,12
81,1,1,2,13
81,1,1,0,14
81,1,1,1,15
81,1,1,1,16
81,1,1,0,17
81,1,1,1,18
81,1,1,0,19
81,1,1,1,20
81,1,1,0,21
81,1,1,0,22
81,1,1,1,23
81,1,1,1,24
81,1,1,1,25
81,1,1,0,26
81,1,1,4,27
81,1,1,1,28
81,1,1,2,29
81,1,1,3,30
81,1,1,1,31
81,1,1,0,32
81,1,1,0,33
81,1,1,4,34
81,1,1,2,35
81,1,1,0,36
81,1,1,2,37
81,1,1,2,38
81,1,1,1,39
81,1,1,0,40
81,1,1,1,41
81,1,1,1,42
82,1,1,1,1
82,1,1,5,2
82,1,1,3,3
82,1,1,2,4
82,1,1,5,5
82,1,1,1,6
82,1,1,2,7
82,1,1,2,8
82,1,1,1,9
82,1,1,3,10
82,1,1,2,11
82,1,1,2,12
82,1,1,5,13
82,1,1,0,14
82,1,1,0,15
82,1,1,1,16
82,1,1,7,17
82,1,1,1,18
82,1,1,3,19
82,1,1,1,20
82,1,1,0,21
82,1,1,0,22
82,1,1,3,23
82,1,1,1,24
82,1,1,0,25
82,1,1,3,26
82,1,1,0,27
82,1,1,0,28
82,1,1,2,29
82,1,1,6,30
82,1,1,1,31
82,1,1,6,32
82,1,1,2,33
82,1,1,1,34
82,1,1,2,35
82,1,1,0,36
82,1,1,1,37
82,1,1,1,38
82,1,1,3,39
82,1,1,3,40
82,1,1,2,41
82,1,1,1,42
